TARGET,Id
low,37523
low,47880
low,8862
low,1420
low,963
low,12255
low,31190
low,3653
low,29163
low,10826
low,19032
low,26966
low,3924
low,27666
low,23252
low,7337
low,16221
medium,2329
low,4250
low,36230
low,2920
low,40604
low,46275
low,19073
low,19540
low,19496
low,38274
low,13104
low,35727
low,12455
low,4219
low,45028
low,16656
low,16144
low,29904
low,44811
low,3276
low,44245
low,15827
low,7916
low,26254
low,16285
low,29961
low,5112
low,3943
low,13250
low,40945
low,31839
low,45467
medium,12226
low,41781
low,30962
low,31984
low,47025
low,28488
low,33950
low,48394
low,25359
low,40456
low,30616
low,31494
low,12470
low,42823
low,12238
low,22110
low,33376
low,41352
low,45605
low,20455
low,16460
low,14595
low,45302
low,8880
low,3980
low,6698
low,36380
low,6534
low,33917
low,12575
low,4498
low,33912
low,9088
low,5368
low,46868
low,26577
low,33567
low,41487
low,15922
low,619
low,27850
low,28688
low,11625
low,36815
low,13241
low,15656
low,43705
low,20136
low,36292
low,42351
low,48355
low,33457
low,17202
low,36372
low,13037
low,42231
low,1851
low,1642
low,34125
low,49208
low,44571
low,24127
low,42488
low,11948
low,26379
low,10348
low,37149
low,1674
low,37744
low,4655
low,43848
low,19543
low,30675
low,35645
low,43407
low,7726
low,41672
low,8911
low,5232
low,25187
low,20969
low,29472
low,7710
low,6329
low,3215
low,17403
low,11549
low,43554
low,19174
low,42627
low,19434
low,6532
low,23970
low,4717
low,15828
low,49181
low,8491
low,28082
low,4128
low,4004
low,36512
low,35351
low,21540
low,13602
low,2753
low,39437
low,44142
low,27470
low,38934
low,36708
low,5996
low,18018
low,37441
low,44851
low,47931
low,33601
low,24327
low,12911
low,19388
low,48603
low,48536
low,32706
low,8994
low,17415
low,19650
low,32714
low,11427
low,31285
low,47793
low,24347
low,507
low,33498
low,39955
low,33470
low,41260
low,142
low,20971
low,34061
low,10544
low,21075
low,28834
low,43509
low,8127
low,44877
low,44519
low,15582
low,8683
low,46676
low,14647
low,48530
low,36878
low,9885
low,8186
low,115
low,47206
low,34896
low,2891
low,15469
low,40003
low,40639
low,7032
low,15341
low,47027
low,8077
low,5784
low,3061
low,33634
low,45574
low,29130
low,32316
low,26867
low,28498
low,35956
low,11311
low,5076
low,35686
low,27286
low,41695
low,28039
low,20177
low,8076
low,7096
low,42676
low,21076
low,35420
low,26901
low,11565
low,1066
low,29316
low,23911
low,43633
low,8404
low,6858
low,29180
low,27446
low,43709
low,23910
low,43807
low,22019
low,23562
low,2042
low,2106
low,4700
low,33768
low,25350
low,17652
medium,23622
medium,1372
low,10745
low,48030
low,29248
low,43403
low,14619
low,9207
low,27728
low,16361
low,32861
low,5956
medium,33930
low,32050
low,32182
low,13867
low,30997
low,38818
low,46553
low,22794
low,27029
low,34332
low,14683
low,34180
low,39114
low,6837
low,40250
low,13767
low,10172
low,22965
low,20112
low,10702
medium,30293
low,8445
low,11429
low,45920
low,28958
low,28555
low,42618
low,11940
low,37815
low,3023
low,31117
low,16731
low,44435
low,20487
low,32835
low,22724
low,14587
low,32041
low,13655
low,12423
low,32579
low,43604
low,31941
low,26355
low,32468
low,19868
low,30576
low,9886
low,30368
low,28733
low,31204
low,25277
medium,12301
low,14812
low,20568
low,21755
low,46945
low,45919
low,40020
low,23020
low,5778
low,15223
low,15232
low,28717
low,41626
low,38326
low,48819
low,15435
low,41911
low,35653
low,14361
low,35665
low,9450
low,2221
low,16133
low,40716
low,11163
low,2124
low,10294
low,38361
low,26946
low,22108
low,38316
low,9220
low,39196
low,33687
low,28944
low,10044
low,15933
low,38142
low,12990
low,45128
low,548
low,9736
low,10484
low,21405
low,29733
low,16810
low,16701
low,34434
low,19762
low,46991
low,44084
low,27996
medium,18037
low,22011
low,14382
low,1172
low,24095
low,4267
low,22334
low,46779
low,10839
low,18766
low,45308
low,8306
low,43352
low,45739
low,45164
low,42741
low,30403
low,44459
low,38728
low,25020
low,17831
low,38185
low,48957
low,15969
low,22800
low,15240
low,6933
low,23527
low,4606
low,40394
low,19393
low,5702
low,35742
low,8612
low,35958
low,33636
low,29659
low,38443
low,28817
low,33332
low,31448
low,26780
low,2999
low,48931
low,8542
low,17603
low,5849
low,4754
low,37921
low,30662
low,42101
low,38749
low,35543
low,22215
low,36772
low,24471
low,226
low,9731
low,39355
low,7041
low,12996
low,43683
low,1090
low,36798
low,9274
low,25917
low,26717
low,42889
low,47750
low,38269
low,12758
low,24925
low,48574
low,40357
low,42348
low,3717
low,23871
low,23899
low,15982
low,9998
low,41429
low,14867
low,1547
low,33149
low,17696
low,13179
low,39427
low,13789
low,24841
low,30464
low,39774
low,41402
low,45227
low,17395
low,45039
low,43347
low,1656
low,22581
low,13586
low,22402
low,22936
low,15458
low,3479
low,42100
low,39079
low,4567
low,11530
low,5551
low,15950
low,39368
low,1723
low,16193
low,29539
low,8987
low,40737
low,1179
low,45610
low,40759
low,19675
low,8689
low,22151
low,35931
low,10921
low,40170
low,39261
low,3366
medium,4940
low,27712
low,42671
low,12824
low,45624
low,40765
low,43920
low,8048
low,29865
low,41581
low,7159
low,23603
low,14352
low,6006
low,880
low,34841
low,1750
low,11153
low,38408
low,41513
low,23007
low,25981
low,9803
low,13324
low,36503
low,36105
medium,34734
low,16901
low,35216
low,44619
low,41723
low,5950
low,48007
low,26266
low,172
low,12797
low,12539
low,749
low,5126
low,46996
low,14580
low,31979
low,12324
low,34109
low,1590
low,11834
low,41787
low,23228
low,40537
low,44481
low,48656
low,13143
low,27478
low,36965
low,41132
low,1931
low,37966
low,4637
low,14591
low,21557
low,10634
low,48822
low,3495
low,27233
low,47973
low,48702
low,4837
low,2417
low,37410
low,19820
low,29697
low,5262
low,19497
low,28824
low,24341
low,39956
low,41752
low,27067
low,46760
low,32715
low,6792
low,32656
low,41054
low,46827
low,36795
low,37913
low,25608
low,28179
low,21957
low,37910
low,46651
low,47391
low,13596
low,34328
low,19432
low,31355
low,15807
low,37747
low,39245
low,14514
low,37008
low,40384
low,11391
low,26263
low,45180
low,46477
low,48213
low,18125
low,29489
low,35395
low,20046
low,36754
low,26765
low,10836
low,21391
low,21397
low,34247
low,25857
low,46380
low,13967
low,9248
low,36597
low,22732
low,17442
low,22759
low,29035
low,48116
low,20424
low,21829
low,29558
low,12835
low,18606
low,25538
medium,17111
low,47202
low,22378
low,48128
low,38572
low,402
low,8411
low,9761
low,19663
low,8045
low,32639
low,21183
low,662
low,1662
low,41045
low,27743
low,16641
low,27778
low,30920
low,17960
low,2536
low,4829
low,19398
low,13881
low,35724
low,24405
low,46481
low,11126
low,7544
low,11837
low,14665
low,37865
low,3139
low,21877
low,12222
low,28658
low,16622
low,32110
low,3728
low,29938
low,37646
low,33712
low,39126
low,21246
low,46248
low,37773
low,40121
low,25645
low,12288
low,37951
low,21347
low,40377
low,47021
low,15496
low,2676
low,48497
low,31649
low,26211
low,24661
low,17804
low,32621
low,3372
low,37472
low,45910
low,15697
low,47214
low,18820
low,21506
low,31650
low,11792
low,5009
low,36310
low,2734
low,95
low,4382
low,37015
low,23426
low,38080
low,11097
low,16817
low,5887
low,41193
low,48398
low,27893
low,12549
low,9213
low,6433
low,9577
low,4070
low,25514
low,33014
low,14268
low,40777
low,44367
low,36350
low,9449
low,28002
low,27858
low,2670
low,25231
low,22924
low,25117
low,15152
low,37673
medium,26014
low,49051
low,27834
low,5110
low,34318
low,27038
low,33366
low,29226
low,41531
low,4148
low,37707
low,11858
low,48001
low,42158
low,13254
low,35915
low,14004
low,14932
low,24785
low,4975
low,15885
low,16695
low,36853
low,23734
low,48541
low,38974
low,10439
low,13056
low,43876
low,10885
low,30301
low,20155
low,20801
low,27458
low,22247
low,45938
low,42319
low,33387
low,43287
low,45214
low,25027
low,47220
low,19341
low,26687
low,29738
low,35894
low,17983
low,14462
low,8195
low,45315
low,40713
low,34063
medium,4020
low,48760
low,22463
low,6107
low,15949
low,13725
low,10031
low,49079
low,40033
low,16017
low,38301
low,45231
low,3884
low,41383
low,6267
low,36520
low,44190
low,46031
low,281
low,7772
low,35141
low,32935
low,13487
low,42032
low,46917
low,20761
low,7090
low,37352
low,17632
low,3234
low,7001
low,32651
low,34697
low,29249
low,24287
low,43442
low,34419
low,32891
low,25504
low,29996
low,40484
low,22464
low,12026
low,48425
low,35804
low,34645
low,45215
low,37581
low,39151
low,6784
low,32608
low,24123
low,11635
low,30954
low,2763
low,19773
low,37037
low,8889
low,24732
low,7628
low,7376
low,37146
low,22655
low,10441
low,2803
low,41010
low,29574
low,45108
low,12910
low,17909
low,23165
low,23455
low,1024
low,36574
low,47746
low,28439
low,48463
low,22185
low,43378
low,27841
low,14192
low,32106
medium,20009
low,35251
low,20941
low,38053
low,41798
low,8673
low,38483
low,21627
low,27859
low,23379
low,49125
low,15187
low,37888
low,19584
low,9664
low,17666
low,33152
low,8493
low,37465
low,41223
low,29700
medium,46395
low,19754
low,39227
low,35995
low,35046
low,37362
low,19902
low,10580
low,44937
low,27810
low,29930
low,39356
low,27674
low,42225
low,5473
low,35984
low,36406
low,5767
low,20498
low,42879
low,7266
low,21287
low,4732
low,8185
low,15883
low,14664
low,3580
low,2674
low,6521
low,45191
low,2335
low,17256
low,23432
low,21451
low,6895
low,21023
low,45465
low,33985
low,40762
low,13624
low,32058
low,28884
low,18067
medium,9353
low,30482
low,36733
low,13454
low,36006
low,45981
low,5402
low,8801
low,47700
low,12831
low,47899
low,19064
low,20291
low,4293
low,17749
low,44992
low,4049
low,40593
low,22555
low,3432
low,20410
low,6206
low,7789
low,41431
low,3566
low,12862
low,43979
low,14110
low,36565
low,15090
low,45796
low,49010
low,26498
low,9023
low,10254
low,31700
low,3262
low,44883
low,27202
low,17552
low,8074
low,35780
low,3123
low,17209
low,23832
low,30041
low,27509
low,5264
low,3232
low,14594
low,33287
low,48607
low,9914
low,24842
low,41063
low,28563
low,45103
low,4681
low,16268
low,38909
low,18981
low,47014
low,22057
low,21350
low,5590
low,36985
low,10833
low,27770
low,38583
low,39087
low,6087
low,2740
low,39105
low,15330
low,24016
low,9912
low,48924
low,13117
low,16555
low,46728
low,27105
low,33503
low,26106
low,14073
low,45864
low,30455
low,5207
low,22267
low,31216
low,3618
low,45869
low,24101
medium,2133
low,23727
low,1353
low,21582
low,11570
low,21661
low,18087
low,38468
low,43823
low,9273
low,1410
low,40228
low,25661
low,42286
low,14713
low,26929
low,48320
low,30551
low,23234
low,17556
low,45444
low,30623
low,35398
low,27582
low,42002
low,30454
low,41893
low,43909
low,33327
low,15877
low,40896
low,39173
low,20003
low,17181
low,7803
low,36702
low,42460
low,24442
low,4118
low,26888
low,5344
low,29466
low,2237
low,30543
low,11890
low,29669
low,6871
low,20974
low,32945
low,30719
low,35948
low,16308
low,48084
low,36983
low,13198
low,10657
low,41456
low,37968
low,17380
low,17379
low,17929
low,40938
low,3666
low,46475
low,41476
low,42329
low,21172
low,15977
low,15760
low,2519
low,42090
low,42818
low,16664
low,13334
low,12666
low,392
low,43827
low,19940
low,6818
low,40982
low,21742
low,42557
low,20393
low,35691
low,884
low,1767
low,47002
low,28023
low,33696
low,42417
low,5278
low,34475
low,31308
low,37017
low,25974
low,35249
low,19625
low,31910
low,34992
low,22465
low,24836
low,29084
low,8930
low,34407
low,47782
low,5128
low,14949
low,17363
low,21967
low,22838
low,28807
low,11972
low,23311
low,37631
low,37617
low,39952
low,41489
low,39150
low,14957
low,7212
low,20819
low,2255
low,5749
low,43111
low,30583
low,12068
low,32240
low,38679
low,43810
low,2905
low,12162
low,38500
low,352
low,34178
low,29703
low,19865
low,10663
low,21278
low,3267
low,35511
low,23381
low,10848
low,22907
low,7554
low,16016
low,17989
low,33943
low,4667
low,49104
low,8379
low,28605
low,40531
low,26344
low,25252
low,19470
low,42874
low,38192
low,33900
low,46832
low,18965
low,19926
low,45837
low,16913
low,22631
low,6932
low,26582
low,8489
low,48362
low,9443
low,5251
low,14596
low,26907
low,10551
low,23664
low,38327
low,36659
low,30925
low,48331
low,21234
low,5897
low,1362
low,1246
low,32742
low,31886
low,27953
low,45377
low,28923
low,18630
low,36301
low,49264
low,46244
low,26608
low,17690
low,11560
low,38700
low,28986
low,2415
low,713
low,23413
low,3413
low,32841
low,22188
low,22039
low,15481
low,2917
low,39965
low,34823
low,48244
low,27904
low,48856
low,18031
low,29497
low,22756
low,32817
low,31128
low,32738
low,35161
low,26227
low,18183
low,13068
low,22264
low,43344
low,6364
low,22767
low,8802
low,205
low,36488
low,24414
low,35399
low,5060
low,34264
low,29432
low,34143
low,12850
low,32258
low,15123
low,591
low,20204
low,20549
low,41446
low,8904
low,4435
low,38113
low,3446
low,11424
low,8104
low,25085
low,17171
low,26807
low,21919
low,18713
low,32516
low,6765
low,45044
low,7900
low,44310
low,12565
low,40037
low,37132
low,16940
low,10863
low,37153
low,16458
low,33722
low,6480
low,40533
low,32227
low,3357
low,22088
low,20144
medium,13189
low,6056
low,14505
low,32498
low,18902
low,4877
low,43146
low,18419
low,3157
low,30358
low,38941
low,37287
medium,19357
low,8199
low,27437
low,34080
low,39075
low,45386
low,40215
low,35758
low,7272
medium,22496
low,48902
low,441
low,5258
low,37237
low,4884
low,21012
low,2023
low,43849
low,35901
low,13939
low,43025
low,39922
low,667
low,20425
low,10631
low,24614
low,7241
low,5269
low,6122
low,4488
low,7446
low,19858
low,45036
low,11498
low,35568
low,10610
low,10503
low,19123
low,30832
low,42761
low,20316
low,4763
low,20476
low,31931
low,5513
low,13582
low,22935
low,23308
low,39679
low,42694
low,24041
low,3792
low,3614
low,40113
low,45291
low,6339
low,1774
low,7872
low,15661
low,41867
low,48193
low,45163
low,15329
low,26094
low,1772
low,12526
low,14646
low,315
low,17962
low,37626
low,37191
low,29099
low,31655
low,26561
low,40507
low,24810
low,25530
low,31231
low,5957
low,35209
low,43851
low,623
low,34
low,48905
low,45889
low,16199
low,45041
low,16944
low,34520
low,2631
low,19343
low,1667
low,45678
low,37587
low,41017
low,3161
low,26602
low,15026
low,30534
low,3518
low,26715
low,45517
low,41645
low,535
low,30584
low,12973
low,21037
low,24022
low,15436
low,3072
low,3176
low,14971
low,26414
medium,38265
low,34496
low,25345
low,34494
low,26996
low,2367
low,8681
low,8126
low,17833
low,37315
low,11101
low,48161
low,46134
low,49297
low,30537
low,17543
low,28408
low,34020
low,47943
low,20878
low,31663
low,29233
low,30433
low,43447
low,22310
low,19753
low,11632
low,32913
low,41942
low,24611
low,39924
low,7754
low,13003
low,4386
low,23258
low,17281
low,36903
low,2238
low,18765
low,21553
low,37670
low,44961
low,18405
low,28547
low,19882
low,14480
low,27049
low,1421
low,4229
low,36087
low,4391
low,38594
low,24468
low,32896
low,46332
low,16280
low,27622
low,37251
low,8856
low,20609
low,27081
low,24115
low,26636
high,13387
low,34428
low,32529
low,12473
low,35408
low,18264
low,30898
low,30004
low,12528
low,18662
low,39195
low,22954
low,39496
low,20133
low,46763
low,29033
low,46805
low,36573
low,47226
low,832
low,8
low,35572
low,21
low,47264
low,49238
low,25361
low,7202
low,6276
low,43622
low,13506
low,1540
low,31998
low,15725
low,6968
low,14905
low,6588
low,33555
low,18904
low,9567
low,3994
low,28092
low,14707
low,21892
low,30703
low,13085
low,34545
low,38912
low,36102
medium,48508
low,27500
low,47512
low,39065
low,6729
low,28350
low,44988
low,9256
low,36744
low,29929
low,36009
low,29042
low,36149
low,40301
low,37926
low,12489
low,43055
low,47138
low,43593
low,26552
low,18485
low,45077
low,1903
low,3788
low,21816
low,35979
low,711
low,8334
low,33359
low,31477
low,11943
low,16741
low,41287
low,21770
low,43244
low,34338
low,21866
low,36607
low,25106
low,27389
low,17219
low,40184
low,46001
low,14861
low,45606
low,2277
low,32753
low,24833
low,36749
low,16333
low,16505
low,40740
low,23518
low,26351
low,45275
low,15567
low,22438
low,3596
low,35910
low,19270
low,30059
low,16640
low,23690
low,12412
low,5193
low,25426
low,38857
low,30146
low,23902
low,38781
low,39199
low,22855
low,18580
low,9737
low,32289
low,3078
low,24177
low,45481
low,29711
low,4927
low,1059
low,7756
low,46023
low,42222
low,11211
low,4721
low,47552
low,32514
low,12855
low,40539
low,7627
low,48379
low,26
low,38462
low,38537
low,4190
low,43172
low,15173
low,44037
low,31307
low,32123
low,36751
low,23347
low,13863
low,29218
low,30635
low,22229
low,29919
low,13444
low,24949
medium,22826
low,42246
low,33115
low,26517
low,12982
low,32638
low,24109
low,21811
low,45306
low,6331
low,6461
low,38712
low,14703
low,1050
low,27185
low,22523
low,18551
low,46441
low,24339
low,41433
low,35906
low,39776
low,49230
low,15190
low,44573
low,37783
low,8182
low,5292
low,33884
low,47737
low,33398
low,24515
low,21912
low,13543
low,41341
low,17784
low,21748
low,8319
low,17561
low,38715
low,3962
low,39893
low,31084
low,28516
low,7473
low,44909
low,33718
low,33684
low,29618
low,12335
low,1657
low,30140
low,44043
low,16787
low,37011
low,10238
low,33627
low,29582
low,18047
low,22870
low,22134
low,35955
low,12689
low,17142
low,11855
low,40477
low,32054
low,48959
low,33715
low,705
low,37541
low,26884
low,492
low,43774
low,47885
low,39106
low,25480
low,21569
low,12991
low,12325
low,15864
low,7386
low,17253
low,19766
low,5712
low,8152
low,41194
low,2275
low,2396
medium,34117
low,34540
low,40094
low,46497
low,32865
low,2058
low,36675
low,46004
low,4806
low,45873
low,30201
low,47923
low,18426
low,1898
low,26811
low,46166
low,10717
low,41266
low,36721
low,14107
low,26448
low,1096
low,23044
low,17032
low,40702
low,41240
low,6280
low,9615
low,2321
low,10683
low,8552
low,47153
low,12100
low,13389
low,33029
low,1289
low,9641
low,12588
low,33153
low,32850
low,41721
low,9757
low,12367
medium,48495
low,32513
low,15801
low,26128
low,24019
medium,8044
low,22376
low,20904
low,15062
low,43433
low,7350
low,8579
low,22114
low,42950
low,15226
low,46351
low,37221
low,4491
low,2543
low,5651
low,33873
low,14411
low,15671
low,8776
low,28160
low,2830
low,35383
low,48505
low,13421
low,39218
low,25144
low,28979
low,39707
low,32384
low,47551
low,11568
low,30905
low,26508
low,27119
low,15177
low,31266
low,6928
low,48049
low,41013
low,8479
low,3173
low,31929
low,2718
low,61
low,20981
low,14519
low,27634
low,22471
low,23032
low,10181
low,21870
low,20578
low,9008
low,29119
low,22850
low,46932
low,40410
low,13067
low,2044
low,2214
low,34571
low,7052
low,29562
low,44887
low,34984
low,35470
low,13491
low,20368
low,20982
low,34859
low,5430
low,28304
low,27445
low,24114
low,29719
low,11832
low,2186
low,44949
low,41517
low,9229
low,11160
low,44685
low,19276
low,38014
low,40764
low,48478
low,32589
low,30713
low,43495
low,25405
low,13874
low,37460
low,31796
low,26064
low,21616
low,34257
low,7575
low,11630
low,212
low,16176
low,19015
low,12453
low,13846
low,41847
low,1786
low,4125
low,9261
low,34714
low,46524
low,32672
low,5342
low,37708
low,47337
low,18459
low,16712
low,43492
low,30015
low,4716
low,21147
low,47699
low,1161
low,8079
low,37244
low,12768
low,14936
low,37835
low,13801
low,45456
low,45211
low,26294
low,9336
low,28101
low,3721
low,34134
low,10816
low,47937
low,33249
low,37478
low,32818
low,38096
low,21763
low,27338
medium,30596
low,14946
low,49179
low,27104
low,48008
medium,42651
low,2027
low,6772
medium,31837
low,18778
low,3094
low,2490
low,12260
low,21477
low,4099
low,26688
medium,34630
low,39718
low,28330
low,16792
low,1927
low,21449
low,37239
low,10431
low,15334
low,26444
low,8525
low,34585
low,33357
low,34069
low,22004
low,25174
low,13446
low,34059
low,42786
low,9883
low,34783
low,11463
low,48145
low,48737
low,25322
low,30479
low,20701
low,34129
low,5426
low,41203
low,5484
low,45635
low,4622
low,27587
low,44882
low,26670
low,43268
low,18816
low,42167
low,34159
low,9431
low,17098
low,19146
low,36948
low,5715
low,28362
low,24591
low,16490
low,38286
low,37469
low,38325
low,23431
low,45142
low,7208
low,35308
low,11997
low,18247
low,36997
low,37685
low,17071
low,7436
low,21714
low,30545
low,28078
low,30101
low,40955
low,13343
low,45991
low,35536
low,45652
low,2658
low,5147
low,38345
low,39988
low,32086
low,28913
low,38964
low,48278
medium,13634
low,32655
low,2026
low,38576
low,6523
low,31093
low,18203
low,43271
low,13221
low,8217
low,11678
low,16575
low,22203
low,49080
low,45365
low,14604
low,30272
low,19829
low,17727
low,42913
low,9986
low,763
low,44131
low,41890
low,24267
low,39337
low,30022
low,47942
low,41471
low,16728
low,7816
low,9410
low,8615
low,47963
low,17770
low,25083
low,31706
low,34074
low,12883
low,4122
low,15643
low,35662
low,27976
low,22943
low,28455
low,18638
low,14190
low,46430
low,20647
low,12279
low,17291
low,867
low,36290
low,31076
low,9758
low,13730
low,44479
low,34927
low,8976
low,36382
medium,21607
low,24557
low,40336
low,1841
low,46072
low,4216
low,27880
low,40623
low,36556
low,47970
low,33128
low,40253
low,18351
low,4023
low,30790
low,28126
low,36741
low,7170
low,39124
low,5310
low,1295
low,27319
low,32535
low,35455
low,16674
medium,4288
low,44466
low,29749
low,9414
low,3823
low,20129
low,39374
low,12161
low,36527
low,15133
low,45844
low,47776
low,45778
low,48785
low,10317
low,41972
low,7056
low,40814
low,794
low,16648
low,26350
low,1885
low,31109
low,46293
low,25000
low,28198
low,33424
low,1865
low,1771
low,39478
low,4534
low,10618
low,24261
low,29063
low,44782
low,37703
low,24352
low,35484
low,11215
low,754
low,20018
low,4130
low,15269
low,3345
low,12687
low,37873
low,17635
low,41974
medium,23939
low,48483
low,33160
low,41835
low,26032
low,5100
low,46374
low,337
low,30569
low,41940
low,1016
low,13159
low,22717
low,19641
low,25101
low,32769
low,20272
low,28200
low,18941
low,5766
low,45673
low,24646
low,29624
low,12347
low,11725
low,9402
low,12989
low,11022
low,1991
low,21318
low,19259
low,40268
low,29610
low,45298
low,21353
low,3047
low,6656
low,16929
low,19105
low,26932
low,22263
low,36822
low,34741
low,30897
low,28991
low,34220
low,43655
low,30445
low,23913
low,5092
low,48703
low,37027
low,11689
low,34895
low,48241
low,31865
low,11016
low,31044
low,34542
low,40497
low,7749
low,9696
low,21686
low,41894
low,30369
low,30266
low,37566
low,44069
low,10349
low,360
low,43787
low,969
low,31384
low,29832
low,7896
low,40608
low,3386
low,15804
low,9089
low,6187
low,46710
low,36490
low,20821
low,31300
low,19400
low,47705
low,6210
low,33414
low,43188
low,15994
low,20940
low,31472
low,2339
low,21516
low,26415
low,36644
low,5973
low,31123
low,20867
low,12291
low,17213
low,19251
low,47143
low,21889
low,588
low,8289
low,38534
low,32088
low,23271
low,23805
low,25911
low,4998
low,13021
low,135
low,38229
medium,28763
low,38100
low,35317
low,14768
low,44779
low,20682
low,10189
low,43563
low,45177
low,42287
low,27173
low,36528
low,35991
low,9328
low,33475
low,36079
low,8158
low,20908
low,8164
low,5949
low,1351
low,49102
low,29884
low,5787
low,38238
low,39186
low,19350
low,27090
low,13347
low,3323
low,24400
low,14353
low,47607
low,9372
low,41920
low,36907
low,19702
low,39733
low,21021
low,5622
low,8699
low,3800
low,44903
medium,2494
low,15137
low,26836
low,10336
low,844
low,11888
low,3043
low,18914
low,37307
low,43224
low,8486
low,38045
low,16751
low,49237
low,7352
low,35694
low,46274
low,9816
low,11967
low,3711
low,7818
low,18631
low,20818
low,3280
low,14589
low,38263
low,19534
low,5339
low,37887
low,13470
low,24895
low,9325
low,32358
low,19694
low,48940
low,6945
low,21198
low,42281
low,16976
low,31747
low,8434
low,1942
low,1109
low,9754
low,3492
low,45911
low,1367
low,35463
low,11720
low,33067
low,32399
low,23709
low,4422
low,14275
low,30473
low,41339
low,33032
low,2074
low,41897
low,46068
low,5886
low,27918
low,43323
low,32772
low,22208
low,36771
low,46518
low,17952
low,10504
low,36792
low,2549
low,46943
low,47604
low,43781
low,31521
low,30520
low,28543
low,32209
low,2475
low,33533
low,15500
low,48910
low,25184
low,20024
low,2288
low,14686
low,39486
low,21568
low,22293
low,11369
low,10301
low,1076
low,19944
low,21815
low,8837
low,43913
low,26729
low,43137
low,23003
low,16431
low,44609
low,45518
low,33195
low,15805
low,47364
low,21035
low,2797
low,44075
low,48755
low,40801
low,17614
low,11581
low,533
low,35654
low,22030
low,21063
low,41518
low,32650
low,28221
low,20363
low,21992
low,23202
low,43394
low,1176
low,5155
low,15388
low,13042
low,28888
low,29221
low,18234
low,10321
low,5738
low,38869
low,22886
low,25611
low,48524
low,12710
low,22709
low,2836
low,18424
low,41591
low,17249
low,2657
low,15736
low,990
low,25275
low,41290
low,48051
low,25239
low,29994
low,16148
low,1916
low,22991
low,13934
low,24776
low,11362
low,27690
low,33769
low,22232
low,39056
low,23287
low,29962
low,46345
low,19480
low,9660
low,37568
low,6120
low,16723
low,327
low,28028
low,10786
medium,2621
low,24535
low,47842
low,33139
low,20503
low,20954
low,14951
low,14712
low,26315
low,24844
low,8866
low,27206
low,41923
low,25735
low,33518
low,8297
low,22666
low,16225
low,22688
low,16220
low,39861
low,21960
low,48125
low,28237
low,35101
low,16733
low,12385
low,29646
low,18275
low,34723
low,23421
low,11962
low,8546
low,11353
low,43968
low,19744
low,41204
low,40712
low,24450
low,13936
low,11937
low,43527
low,24403
low,2110
low,31125
low,5086
low,43461
low,7649
low,39638
low,27570
low,16931
high,1236
low,10781
low,46844
low,35264
low,1835
low,14
low,9391
low,1087
low,23701
low,41945
low,31454
low,32230
low,22083
low,11988
low,8183
low,32739
low,47409
low,6175
low,10651
low,47825
low,33467
low,21593
low,1970
low,26468
low,18600
low,41585
low,37296
low,49234
low,33481
low,32408
low,783
low,39127
low,25629
low,37686
low,22729
low,28857
low,12759
low,4029
low,15863
low,4188
low,48093
low,28337
low,873
low,11080
low,943
low,40351
low,45111
low,25317
low,30794
low,48858
low,37087
low,48165
low,45625
low,26936
low,13573
low,32659
low,27825
low,16481
low,15044
low,47567
low,14542
low,33730
low,25721
low,34023
low,18998
low,16643
low,16113
low,22330
low,12728
low,15171
low,38508
low,2018
low,5976
low,4184
low,37807
low,21578
low,511
low,42037
low,36147
low,4351
low,42686
low,8834
low,28368
low,38548
low,27723
low,34034
low,31597
low,38732
low,48477
low,31602
low,31000
low,1556
low,973
low,15929
low,38580
low,22512
low,4544
low,21832
low,18612
low,31059
low,20800
low,9388
low,2987
low,26719
low,19454
low,16984
low,26937
low,39147
low,27956
low,24752
low,8565
low,37657
low,6696
low,7971
low,920
low,43304
low,25296
low,47863
low,8754
low,26575
low,9243
low,10647
low,3033
low,25979
low,41699
low,44626
low,35834
low,38815
low,48374
low,48115
low,9247
low,12842
low,17852
low,26109
low,17431
low,6360
low,38369
low,24230
low,36517
low,15493
low,44537
low,25552
low,8270
low,23086
low,30734
low,46803
low,32669
low,48291
low,9619
low,36592
low,42873
low,40406
low,32499
low,4735
low,8507
low,24721
low,25662
low,7306
low,45292
low,28927
low,23868
low,43076
low,20894
low,12633
low,24966
low,20050
low,40478
low,39465
low,10164
low,42350
low,8442
low,38431
low,42210
low,44579
low,36711
low,11903
low,975
low,5891
low,14297
low,39122
low,12845
low,27922
low,6066
low,40580
low,27281
low,37672
low,22373
low,2895
low,41481
low,47490
low,9390
low,14150
low,48670
low,10712
low,3813
low,4853
low,38657
medium,11380
low,36298
low,15043
low,10243
low,2733
low,8742
low,41105
low,42690
low,13263
low,26399
low,12135
low,26851
low,36427
low,32449
low,38491
low,18798
low,20966
low,48654
low,40197
low,37370
low,30765
low,2808
low,6353
low,20140
low,21344
low,8058
low,42133
low,22468
low,35726
low,10306
low,21329
low,17977
low,47928
low,47043
low,46364
low,38258
low,39290
low,8252
low,43571
low,19606
low,43399
low,42587
low,3696
low,2737
low,3406
low,31083
low,34837
low,35567
low,32207
low,9289
low,31269
low,2181
low,48409
low,40612
low,30373
low,38970
low,29822
low,802
low,1917
low,7252
low,6855
low,34003
low,19069
low,45521
low,2637
low,8204
low,25173
low,47697
low,43741
low,19894
low,9727
low,31476
low,11716
low,9908
low,6466
low,14467
low,33306
low,16532
low,5639
